FID,ID,NOMBRE,DESCRIPCION,DIRECCION,SDOGEOMETRIA,URL,EMAIL,CONTACTO,HORARIOS,PRECIOS,TITULARIDAD,TARJETAJOVEN,ACCESOPMR,NROPLAZAS,TOTALPLAZAS
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b5d,67102,APARCAPMR_248,Esquina con c/ Barón de Les,"CALLE MARTÍNEZ DE LA ROSA, 149 ",POINT (371303.254492615 4065597.03542498),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b5c,67157,APARCAPMR_099,Esquina con c/ Robinson Crusoe. Frente al nº 1,"ROBINSON CRUSOE, 22 ",POINT (369286.74301594 4063814.82057095),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b5b,67109,APARCAPMR_286,A la altura del nº 7. Calle sin salida,"CAMINO DE CASTILLEJOS, 9 ",POINT (370895.2239267 4065400.65680034),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b5a,80804,APARCAPMR_1463,Camino Castillejos esquina con C/ Rubén Darío,"CAMINO DE CASTILLEJOS, 7 ",POINT (370967.121831192 4065360.49375792),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b59,67139,APARCAPMR_275,A la altura del nº 20,"AVENIDA DE NEHEMÍAS, 18 ",POINT (369834.902361421 4063169.03146991),,,,,,MUNICIPAL,No,No,5,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b58,67140,APARCAPMR_506,A la altura del nº 14,"AVENIDA DE NEHEMÍAS, 14 ",POINT (369861.518404688 4063083.32174852),,,,,,MUNICIPAL,No,No,4,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b57,77791,APARCAPMR_1335,"C/ Elena Soriano, frente al nº 9","CALLE ELENA SORIANO, 9 ",POINT (369024.299579901 4063414.87258533),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b56,66424,APARCAPMR_1052,Esq. con Cl. Max Aub,"CALLE DE JUAN DE RIHUERGA, 19 ",POINT (369103.65636366 4065496.75037222),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b55,66462,APARCAPMR_1245,C/ Carril de las Morillas    esq. Avda. Jorge Luis Borges,"CARRIL DE LAS MORILLAS, 62 ",POINT (369053.999950733 4064870.00049721),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b54,67175,APARCAPMR_113,Esquina con c/ Nicolás Maquiavelo,"CALLE HAMLET, 18 ",POINT (369403.241556273 4063710.51822011),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b53,66883,APARCAPMR_511,Esquina con Cl. Cuevas de San Marcos,"CALLE CUEVAS DE SAN MARCOS, 2 ",POINT (369013.560409643 4062569.48952444),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b52,66373,APARCAPMR_892,Calle La Cronica esquina Avda. Moliere,"CALLE LA CRÓNICA, 14 ",POINT (370520.071614239 4061276.09445597),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b51,67099,APARCAPMR_260,Esquina con Eugenio Gross,"CALLE GONZÁLEZ ANAYA, 49 ",POINT (371796.013958971 4065070.07025111),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b50,76894,APARCAPMR_702,,"CALLE INFANTES, 39 ",POINT (371514.739667477 4062809.16822613),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b4f,66331,APARCAPMR_133,Esquina con c/ La Unión,"CALLE FLORES GARCÍA, 2 ",POINT (371486.720916164 4063815.02665894),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b4e,66492,APARCAPMR_692,Esquina con c/ Cancho Pérez,"CALLE PANERÓN, 6 ",POINT (370244.984905716 4062717.42152472),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b4d,66805,APARCAPMR_636,Esquina c/ Félix Corrales,"CALLE ÁLVAREZ CURIEL, 22 ",POINT (371496.370834727 4065279.18751447),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b4c,66375,APARCAPMR_962,A la altura del número 14,"CALLE DE LA DEFENSA, 12 ",POINT (371896.745210831 4066341.61551623),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b4b,67006,APARCAPMR_442,Esquina con c/ Corregidor Francisco de Molina,"CALLE CORREGIDOR FRANCISCO DE LUJÁN, 15 ",POINT (370361.181279695 4063802.77335366),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b4a,66808,APARCAPMR_562,Esquina con c/ Ibrahim,"CAMINO DE SUÁREZ, 93 ",POINT (371199.963409659 4065753.94127095),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b49,67111,APARCAPMR_109,Esquina con c/ Vandelvira,"CAMINO DE SUÁREZ, 93 ",POINT (371198.034542487 4065753.12588262),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b48,66982,APARCAPMR_403,Esquina con Av. José María Garnica,"AVENIDA INGENIERO JOSÉ MARÍA GARNICA, 5 ",POINT (372406.185483179 4063651.43216534),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b47,66386,APARCAPMR_650,Esquina con c/ Río Cabrera,"PLAZA DE NUESTRA SEÑORA DEL CARMEN, 15 ",POINT (370794.23109734 4063849.07366551),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b46,79690,APARCAPMR_1428,"C/ Puerto de los Pinos, Nº 5","CALLE PUERTO DE LOS PINOS, 5 ",POINT (370678.902881745 4063008.2810329),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b45,66958,APARCAPMR_368,Esquina con Plaza Hermanos Superviel,"CALLE EUGENIO RIOBOO, 22 ",POINT (371655.240013666 4065302.16041129),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b44,67185,APARCAPMR_331,Esquina con c/ Periana,"CALLE CORONEL OSUNA, 9 ",POINT (370690.262510722 4063728.1248754),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b43,66209,APARCAPMR_1036,Esq. con Pasaje Frigiliana,"CALLE FRIGILIANA, 27 ",POINT (370875.279232296 4062186.08771726),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b42,66992,APARCAPMR_420,Esquina con Cl. Canchal,"CALLE CANCHAL, 1 ",POINT (370376.020832404 4062701.71564748),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b41,67260,APARCAPMR_256,Esquina con Cl. Chiquito de la Audiencia,"CALLE ANTILLAS, 1 ",POINT (370170.034798805 4062073.52680235),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b40,66552,APARCAPMR_1028,Esquina con Cl. Baltasar Gracían,"CALLE ANTILLAS, 6 ",POINT (370135.418165523 4062039.81898326),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b3f,78447,APARCAPMR_1398,C/ Alcalde Díaz Zafra esquina con C/ Alozaina,"CALLE ALCALDE DÍAZ ZAFRA, 24 ",POINT (370405.239834595 4063629.72369495),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b3e,66282,APARCAPMR_837,,"CALLE MERLO, 18 ",POINT (371525.839996066 4064050.66397633),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b3d,67141,APARCAPMR_309,Esquina con Cl. Sanhedún,"AVENIDA DE NEHEMÍAS, 4 ",POINT (370020.709064929 4063115.0850007),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b3c,66125,APARCAPMR_835,,"AVENIDA DE NEHEMÍAS, 10 ",POINT (369933.487922224 4063124.66739731),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b3b,66470,APARCAPMR_1108,Esquina con Cl. Hornaza,"CALLE LARA CASTAÑEDA, 25 ",POINT (367742.749751254 4066538.45443202),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b3a,66721,APARCAPMR_1246,,"CALLE CONCHA LAGOS, 2 ",POINT (370013.999870961 4060756.99995317),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b39,66776,APARCAPMR_178,A la altura del nº 29,"CALLE EMILIO PRADOS, 16 ",POINT (371047.224943988 4062330.21575648),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b38,77793,APARCAPMR_1330,C/ Pastor de Iberia esquina con C/ Mondragón,"CALLE PASTOR DE IBERIA, 3 ",POINT (372908.014199337 4067450.30077714),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b37,66675,APARCAPMR_1241,,"CALLE COMPOSITOR CARMELO BERNAOLA, 18 ",POINT (360438.999874025 4066675.00039002),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b36,66621,APARCAPMR_614,A la altura del nº 10,"GRUPO LOS MILLONES, 10 ",POINT (370954.054211321 4065286.33734985),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b35,67090,APARCAPMR_161,Esquina Plaza de Bailén,"PLAZA BAILÉN, 7 ",POINT (372125.89180634 4065227.70921309),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b34,76891,APARCAPMR_1205,,"AVENIDA DE LA ROSALEDA, 27 ",POINT (372701.798538967 4065480.94647444),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b33,67015,APARCAPMR_453,A la altura de los  nº 111 y 113,"CALLE MARTÍNEZ DE LA ROSA, 78 ",POINT (371463.728412413 4065530.39403917),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b32,67002,APARCAPMR_431,Esquina con c/ Rosa del Mar,"CALLE LORENZO SILVA, 22 ",POINT (371380.050645445 4065486.26822066),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b31,78794,APARCAPMR_1406,C/ Ruiseñores esquina con C/ Robles,"CALLE RUISEÑORES, 19 ",POINT (367686.706605829 4066376.74027291),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b30,66828,APARCAPMR_1281,,"CALLE CARRETERÍA, 94 ",POINT (373109.999937702 4065226.999779),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b2f,80149,APARCAPMR_1439,C/ Cerrojo esquina con C/ Almansa,"CALLE CERROJO, 42 ",POINT (372391.843751291 4064640.78886173),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b2e,66616,APARCAPMR_1147,Esq. Juan Sebastián Bach,"CALLE SCHUBERT, 3 ",POINT (370443.000052868 4062054.00059572),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b2d,67101,APARCAPMR_280,Esquina con c/ Berrocal,"CALLE MARTÍNEZ DE LA ROSA, 48 ",POINT (371687.986032645 4065471.26673889),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b2c,66729,APARCAPMR_1152,Esq. Cl. Luis Salazar,"CALLE JUMILLANO, 20 ",POINT (361864.000230443 4065739.99972722),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b2b,67128,APARCAPMR_017,"Esquina con Cl. Godino, frente al nº 9","CALLE GODINO, 9 ",POINT (372397.818951458 4065958.18374181),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b2a,66434,APARCAPMR_1049,Esq. con Cl. Plaza de Toros Vieja,"CALLE CONSTANCIA, 11 ",POINT (372497.388833942 4063921.31017869),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b29,66224,APARCAPMR_1252,C/ CANCHAL- ESQ. ALPARGATERITO,"CALLE CANCHAL, 2 ",POINT (370370.999964107 4062719.00020823),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b28,66778,APARCAPMR_295,Esquina con Cl. Guadiaro,"CALLE VICENTE ALEIXANDRE, 5 ",POINT (370980.331400038 4062582.99829282),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b27,66889,APARCAPMR_530,Esquina c/ Martínez Campos,"CALLE SAN LORENZO, 23 ",POINT (372802.679199214 4064221.48349765),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b26,66731,APARCAPMR_1154,Esq. Cmno. del Pato,"CALLE NUESTRA SEÑORA DE LAS CANDELAS, 21 ",POINT (370301.999679704 4061272.00011334),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b25,67218,APARCAPMR_173,Esquina con c/ Zamarrilla,"CALLE PESO DE LA HARINA, 6 ",POINT (372100.281149996 4064768.62496464),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b24,67244,APARCAPMR_135,Esquina con c/ Cavite,"CALLE MANUEL ALTOLAGUIRRE, 14 ",POINT (370954.010661308 4062267.74298343),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b23,67114,APARCAPMR_192,Esquina con c/ Eugenio Gross,"PASAJE ARCHANDA, 1 ",POINT (371779.122783173 4065150.00166669),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b22,66419,APARCAPMR_1039,,"CALLE ALCALDE RONQUILLO, 24 ",POINT (371743.077722804 4066171.59295249),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b21,77784,APARCAPMR_1338,Avenida Aurora esquina con Pasaje Decano Antonio Serrano,"AVENIDA DE LA AURORA, 26 ",POINT (372173.059149586 4064366.83171293),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b20,66955,APARCAPMR_364,Esquina con Cl. Chopín,"CALLE CHOPÍN, 6 ",POINT (370475.49915449 4061974.79282198),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b1f,66899,APARCAPMR_723,Esq. Emilio Prados,"CALLE EMILIO PRADOS, 12 ",POINT (371003.306435673 4062362.09672071),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b1e,67240,APARCAPMR_325,Esquina con Cl. Frigiliana,"CALLE FRIGILIANA, 19 ",POINT (370761.070893596 4062255.55894202),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b1d,66297,APARCAPMR_803,,"CALLE FRIGILIANA, 17 ",POINT (370742.65707191 4062276.15993083),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b1c,66354,APARCAPMR_246,Esquina con Cl. Balazón,"CALLE BALAZÓN, 3 ",POINT (370240.509648467 4062627.70577106),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b1b,66571,APARCAPMR_715,Esquina con Avda. José Ribera,"CALLE DEL MARQUÉS DE BECCARIA, 5 ",POINT (368600.589553566 4064718.05641179),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b1a,67103,APARCAPMR_204,Inicio de aparcamientos,"CALLE MERO, 10 ",POINT (371189.192372998 4065924.35797378),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b19,66640,APARCAPMR_205,Mediación de aparcamientos,"CALLE MERO, 14 ",POINT (371257.030244662 4065952.1204052),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b18,66151,APARCAPMR_838,,"CALLE MARÍA VILLANUEVA GALLEGO, 6 ",POINT (371978.296400701 4063351.27691677),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b17,80492,APARCAPMR_1445," C/ María Villanueva Gallego esquina con C/ Leopoldo Alas ""Clarín""","CALLE MARÍA VILLANUEVA GALLEGO, 6 ",POINT (371948.416183847 4063290.18217667),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b16,66160,APARCAPMR_1196,Con Plaza Eduardo Dato,"PLAZA DE EDUARDO DATO, 2 ",POINT (371735.000089031 4065836.00051599),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b15,66496,APARCAPMR_659,Esquina con Cl. Compositor Lehmberg Ruiz,"CALLE COMPOSITOR LEHMBERG RUIZ, 1 ",POINT (372246.931256803 4064561.02584944),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b14,66787,APARCAPMR_386,Esquina con Avenida de Velázquez,"CALLE BEETHOVEN, 2 ",POINT (370361.959663094 4062042.04158446),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b13,67000,APARCAPMR_429,A la altura del nº 3,"CALLE BEETHOVEN, 2 ",POINT (370384.673232519 4062006.67660276),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b12,75826,APARCAPMR_1307,,"CALLE BRAHMS, 6 ",POINT (370396.603476654 4061929.3895256),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b11,66881,APARCAPMR_015,Esquina con c/ Hilera,"CALLE COMPOSITOR LEHMBERG RUIZ, 4 ",POINT (372193.064932919 4064515.90499725),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b10,66604,APARCAPMR_934,Esquina Cl. Martínez Maldonado,"CALLE MARTÍNEZ MALDONADO, 72 ",POINT (371238.273073177 4064937.60924658),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b0f,66512,APARCAPMR_176,Escquina Av. de la Luz,"AVENIDA DE LA LUZ, 11 ",POINT (370231.201864233 4062207.25352554),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b0e,66390,APARCAPMR_676,Esquina con c/ Travesía de la Luz,"AVENIDA DE LA LUZ, 11 ",POINT (370226.995459948 4062198.54723554),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b0d,66349,APARCAPMR_326,A la altura del nº 31,"AVENIDA DE LA LUZ, 31 ",POINT (370021.20874955 4062267.89091101),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b0c,66772,APARCAPMR_184,Esquina con c/ El Ches,"AVENIDA DE LA LUZ, 31 ",POINT (370023.334376049 4062269.76775779),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b0b,66177,APARCAPMR_727,A la altura del nº 26-24,"AVENIDA DE LA LUZ, 26 ",POINT (370129.623629058 4062270.18350151),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b0a,66381,APARCAPMR_953,,"CALLE ALBACETE, 16 ",POINT (371010.549691905 4065540.13120796),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b09,66613,APARCAPMR_1198,,"CALLE PAZ, 1 ",POINT (359657.000313548 4066022.99964025),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b08,66658,APARCAPMR_657,,"AVENIDA DE JULIO CORTÁZAR, 19 ",POINT (369430.153214544 4066223.57081913),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b07,66831,APARCAPMR_1141,,"AVENIDA DEL DOCTOR MARAÑÓN, 20 ",POINT (372460.999951903 4065848.99976384),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b06,66656,APARCAPMR_610,Esquina con c/ Jordán Marbella,"CALLE BORGOÑA, 24 ",POINT (371639.36758668 4063423.81938205),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b05,66595,APARCAPMR_947,Esquina Cl. Gévora,"CALLE BORGOÑA, 36 ",POINT (371608.269137501 4063389.44206305),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b04,66169,APARCAPMR_1045,,"CALLE MAESTRO TOMÁS BRETÓN, 23 ",POINT (365541.03289449 4058444.53084612),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b03,80143,APARCAPMR_1437,"C/ Carretera Campo de Golf, Nº 54","CARRETERA CAMPO DE GOLF, 54 ",POINT (368301.636268744 4057934.28324011),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b02,66310,APARCAPMR_860,,"CALLE DOCTOR RAMOS ACOSTA, 22 ",POINT (365734.010072628 4058584.98466376),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b01,66967,APARCAPMR_380,A la altura del nº 67,"PASEO DE SANCHA, 64 ",POINT (375131.659109887 4065041.35908803),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6b00,66923,APARCAPMR_476,Esquina con Cl. Remedios Varo,"CALLE REMEDIOS VARO, 1 ",POINT (365421.249789396 4057900.45538769),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6aff,66997,APARCAPMR_426,Esquina con c/ Atabalero,"AVENIDA DEL ATABAL, 1 ",POINT (368743.135071523 4066071.27695601),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6afe,67277,APARCAPMR_488,A la altura del nº 23,"CALLE JACOB, 23 ",POINT (361674.596892764 4065781.67981591),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6afd,67265,APARCAPMR_031,Esquina con c/ Israel,"CALLE IGNACIO SÁNCHEZ MEJÍAS, 2 ",POINT (362003.532328491 4065825.03172966),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6afc,66564,APARCAPMR_705,,"CARRETERA CAMPO DE GOLF, 65 ",POINT (368270.390491017 4057928.73970334),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6afb,66201,APARCAPMR_1165,,"CALLE DOCTOR RAMOS ACOSTA, 18 ",POINT (365688.999623455 4058609.99993897),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6afa,66509,APARCAPMR_519,A la altura del nº 7,"CALLE ESLA, 1B",POINT (372262.699807071 4067137.58292366),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6af9,66877,APARCAPMR_490,Esquina con c/ José Calderón,"CALLE DE MATISSE, 4 ",POINT (362650.07852661 4065274.34450913),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6af8,66216,APARCAPMR_1142,,"AVENIDA DEL DOCTOR MARAÑÓN, 38 ",POINT (372470.000005981 4066008.00061211),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6af7,66763,APARCAPMR_574,Esquina con Cl. López Pinto,"CALLE LÓPEZ PINTO, 13 ",POINT (372342.894591564 4063516.97100691),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6af6,66818,APARCAPMR_967,A la altura del nº 12,"CALLE DOLORES IBÁRRURI, 12 ",POINT (369302.363083282 4062223.93158988),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6af5,80627,APARCAPMR_1451,C/ Gran Bretaña frente a C/ Grecia,"CALLE GRAN BRETAÑA, 15 ",POINT (366856.118481891 4063046.31411596),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6af4,67133,APARCAPMR_266,Esquina con Cl. Monseñor Oscar Romero,"AVENIDA DE LA AURORA, 48 ",POINT (371367.401454418 4064242.48000705),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6af3,66710,APARCAPMR_231,,"AVENIDA DE LA AURORA, 62 ",POINT (371264.874969833 4064224.49809601),,,,,,MUNICIPAL,No,No,2,2028
