Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;LongitudCarte;TextoCajetines;Longitud;Latitud;Direccion
439934,3100000000;4476156,7000000000;42103;07  CHAMBERÍ;07-02 ARAPILES;FERNANDO EL CATOLICO, CALLE, DE;17;CargayDescarga;Línea;3;11,72;LABORABLES DE 8 A14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7081771;40.4338843;FERNANDO EL CATOLICO, CALLE, DE, Nº 17
440094,7400000000;4476142,1400000000;1;07  CHAMBERÍ;07-02 ARAPILES;FERNANDO EL CATOLICO, CALLE, DE;3;CargayDescarga;Línea;3;15,03;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7062844;40.4337647;FERNANDO EL CATOLICO, CALLE, DE, Nº 3
439671,6700000000;4476181,4300000000;37552;07  CHAMBERÍ;07-02 ARAPILES;FERNANDO EL CATOLICO, CALLE, DE;32;CargayDescarga;Línea;2;9,80;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA YDESCARGA;-3.7112757;40.4340881;FERNANDO EL CATOLICO, CALLE, DE, Nº 32
439729,5400000000;4475759,9100000000;44224;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;1;CargayDescarga;Batería;3;14,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.7105535;40.430295;GALILEO, CALLE, DE, Nº 1
439792,9100000000;4476684,2500000000;40771;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;100;CargayDescarga;Línea;3;17,20;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.709894;40.4386265;GALILEO, CALLE, DE, Nº 100
439742,0900000000;4475831,2800000000;38322;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;12;CargayDescarga;Línea;3;13,40;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.7104123;40.4309389;GALILEO, CALLE, DE, Nº 12
439745,6000000000;4475896,5100000000;1;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;16;CargayDescarga;Línea;2;9,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.7103771;40.4315267;GALILEO, CALLE, DE, Nº 16
439737,8600000000;4475934,9200000000;38322;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;19;CargayDescarga;Línea;2;12,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA EN LINEA;-3.710472;40.4318722;GALILEO, CALLE, DE, Nº 19
439751,6200000000;4476028,4800000000;38170;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;32;CargayDescarga;Línea;2;13,30;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7103187;40.432716;GALILEO, CALLE, DE, Nº 32
439758,4900000000;4476152,7000000000;42893;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;44;CargayDescarga;Línea;6;30,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7102495;40.4338355;GALILEO, CALLE, DE, Nº 44
439758,5800000000;4476327,5400000000;1;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;53;CargayDescarga;Línea;2;8,60;LABORABLES DE 9 A 20 HEXCEPTO CARGA Y DESCARGA EN LINEA;-3.710265;40.4354106;GALILEO, CALLE, DE, Nº 53
439774,7400000000;4476401,0700000000;39276;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;72;CargayDescarga;Línea;3;18,10;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7100814;40.4360741;GALILEO, CALLE, DE, Nº 72
439778,0200000000;4476456,6800000000;41957;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;74 B;CargayDescarga;Línea;1;5,50;LABORABLES DE 8 A 14H.Y DE 16.30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.710048;40.4365753;GALILEO, CALLE, DE, Nº 74 B
439783,6700000000;4476541,0600000000;38058;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;86;CargayDescarga;Batería;3;16,50;Lab. de 9 a 20 h.Excepto: CARGA Y DESCARGA;-3.7099894;40.4373359;GALILEO, CALLE, DE, Nº 86
439787,0300000000;4476592,9500000000;34850;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;90;CargayDescarga;Línea;2;12,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7099547;40.4378036;GALILEO, CALLE, DE, Nº 90
439751,8800000000;4476557,6400000000;1;07  CHAMBERÍ;07-02 ARAPILES;JOAQUIN MARIA LOPEZ, CALLE, DE;15;CargayDescarga;Batería;3;9,00;lab. de 9 a 20 h. excepto: [CARGA Y DESCARGA];-3.7103658;40.4374829;JOAQUIN MARIA LOPEZ, CALLE, DE, Nº 15
439802,0800000000;4476563,2800000000;1;07  CHAMBERÍ;07-02 ARAPILES;JOAQUIN MARIA LOPEZ, CALLE, DE;16;CargayDescarga;Línea;2;14,37;lab. de 9 a 20 h. excepto: [CARGA Y DESCARGA] ;-3.7097745;40.4375374;JOAQUIN MARIA LOPEZ, CALLE, DE, Nº 16
439698,0500000000;4476570,4800000000;1;07  CHAMBERÍ;07-02 ARAPILES;JOAQUIN MARIA LOPEZ, CALLE, DE;24;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7110016;40.4375947;JOAQUIN MARIA LOPEZ, CALLE, DE, Nº 24
439939,7000000000;4476553,8800000000;42863;07  CHAMBERÍ;07-02 ARAPILES;JOAQUIN MARIA LOPEZ, CALLE, DE;4;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H. Y DE 16.30 A 19 H.  EXCEPTO CARGA Y DESCARGA;-3.7081511;40.4374626;JOAQUIN MARIA LOPEZ, CALLE, DE, Nº 4
440176,7700000000;4475995,3700000000;40360;07  CHAMBERÍ;07-02 ARAPILES;MAGALLANES, CALLE, DE;1;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7053035;40.4324484;MAGALLANES, CALLE, DE, Nº 1
440143,7900000000;4476293,3800000000;1;07  CHAMBERÍ;07-02 ARAPILES;MAGALLANES, CALLE, DE;19;CargayDescarga;Línea;2;11,60;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7057203;40.4351307;MAGALLANES, CALLE, DE, Nº 19
440150,2700000000;4476253,3100000000;34779;07  CHAMBERÍ;07-02 ARAPILES;MAGALLANES, CALLE, DE;32;CargayDescarga;Batería;5;13,90;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7056402;40.4347702;MAGALLANES, CALLE, DE, Nº 32
440161,5200000000;4476413,6400000000;43522;07  CHAMBERÍ;07-02 ARAPILES;MAGALLANES, CALLE, DE;42;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 14 H Y DE 16.30 A 19.00 EXCEPTO CARGA Y DESCARGA;-3.7055226;40.4362153;MAGALLANES, CALLE, DE, Nº 42
440146,2300000000;4476159,1300000000;37299;07  CHAMBERÍ;07-02 ARAPILES;MAGALLANES, CALLE, DE;9;CargayDescarga;Línea;5;25,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7056789;40.4339215;MAGALLANES, CALLE, DE, Nº 9
439727,5000000000;4476046,8600000000;1;07  CHAMBERÍ;07-02 ARAPILES;MELENDEZ VALDES, CALLE, DE;11;CargayDescarga;Batería;3;13,90;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.7106048;40.4328798;MELENDEZ VALDES, CALLE, DE, Nº 11
439730,8800000000;4476055,5900000000;42893;07  CHAMBERÍ;07-02 ARAPILES;MELENDEZ VALDES, CALLE, DE;22;CargayDescarga;Línea;2;10,70;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.7105658;40.4329587;MELENDEZ VALDES, CALLE, DE, Nº 22
439720,8400000000;4475911,3100000000;38322;07  CHAMBERÍ;07-02 ARAPILES;RODRIGUEZ SAN PEDRO, CALLE, DE;19;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.7106704;40.4316583;RODRIGUEZ SAN PEDRO, CALLE, DE, Nº 19
439765,6900000000;4475917,2300000000;1;07  CHAMBERÍ;07-02 ARAPILES;RODRIGUEZ SAN PEDRO, CALLE, DE;26;CargayDescarga;Línea;3;16,40;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA EN LINE;-3.7101423;40.4317148;RODRIGUEZ SAN PEDRO, CALLE, DE, Nº 26
439651,0900000000;4475924,2400000000;38322;07  CHAMBERÍ;07-02 ARAPILES;RODRIGUEZ SAN PEDRO, CALLE, DE;36;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA EN LINE;-3.7114939;40.4317697;RODRIGUEZ SAN PEDRO, CALLE, DE, Nº 36
439949,2100000000;4475893,0100000000;1;07  CHAMBERÍ;07-02 ARAPILES;RODRIGUEZ SAN PEDRO, CALLE, DE;7;CargayDescarga;Línea;3;18,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTOCARGA Y DESCARGA ;-3.7079765;40.4315099;RODRIGUEZ SAN PEDRO, CALLE, DE, Nº 7
440100,9900000000;4475703,7000000000;38322;07  CHAMBERÍ;07-02 ARAPILES;RUIZ JIMENEZ, GLORIETA, DE;2;CargayDescarga;Línea;2;10,25;LABORABLES DE 8 A 14 H.  Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7061694;40.4298155;RUIZ JIMENEZ, GLORIETA, DE, Nº 2
439869,0600000000;4475924,9700000000;38322;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;19;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7089244;40.431792;VALLEHERMOSO, CALLE, DE, Nº 19
439889,5200000000;4476068,9900000000;38819;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;28;CargayDescarga;Línea;4;19,00;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA YDESCARGA;-3.7086968;40.4330909;VALLEHERMOSO, CALLE, DE, Nº 28
439875,4100000000;4476016,0800000000;42895;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;29;CargayDescarga;Línea;2;11,00;LABORABLES DE 8 A 14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7088581;40.4326133;VALLEHERMOSO, CALLE, DE, Nº 29
439897,9300000000;4476190,8400000000;43782;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;36;CargayDescarga;Línea;5;24,00;LABORABLES DE 8 A 18 HORAS EXCEPTO CARGA Y DESCARGA;-3.7086092;40.4341892;VALLEHERMOSO, CALLE, DE, Nº 36
439868,1000000000;4475771,8000000000;42929;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;4;CargayDescarga;Línea;1;5,60;LABORABLES DE 8 A 15H. EXCEPTO CARGA Y DESCARGA;-3.7089212;40.4304122;VALLEHERMOSO, CALLE, DE, Nº 4
439903,5100000000;4476269,1000000000;41332;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;42;CargayDescarga;Línea;3;14,10;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7085508;40.4348946;VALLEHERMOSO, CALLE, DE, Nº 42
439896,7400000000;4476313,0800000000;42863;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;49;CargayDescarga;Batería;1;11,88;LABORABLES  DE 8 A 14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.7086348;40.4352903;VALLEHERMOSO, CALLE, DE, Nº 49
439905,1100000000;4476430,0100000000;35914;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;53;CargayDescarga;Línea;3;15,50;LABORABLES DE 8 A 14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.7085472;40.4363443;VALLEHERMOSO, CALLE, DE, Nº 53
439921,6600000000;4476662,8300000000;42865;07  CHAMBERÍ;07-02 ARAPILES;VALLEHERMOSO, CALLE, DE;79;CargayDescarga;Línea;5;20,40;LABORABLES DE LUNES A VIERNES DE 8 A 20 H.;-3.708374;40.4384428;VALLEHERMOSO, CALLE, DE, Nº 79
440540,8400000000;4475849,0800000000;38875;07  CHAMBERÍ;07-03 TRAFALGAR;ALBURQUERQUE, CALLE, DE;14;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H.  Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7009978;40.4311567;ALBURQUERQUE, CALLE, DE, Nº 14
440421,4100000000;4475841,6400000000;1;07  CHAMBERÍ;07-03 TRAFALGAR;ALBURQUERQUE, CALLE, DE;4;CargayDescarga;Línea;3;17,10;LABORABLES DE 7 A 15 H Y DE 17 A 20 H EXCEPTO CARGA Y DESCARGA;-3.702405;40.4310811;ALBURQUERQUE, CALLE, DE, Nº 4
440273,6600000000;4476351,1600000000;1;07  CHAMBERÍ;07-03 TRAFALGAR;BRAVO MURILLO, CALLE, DE;18;CargayDescarga;Línea;3;14,70;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7041947;40.4356605;BRAVO MURILLO, CALLE, DE, Nº 18
440267,7900000000;4476189,0300000000;36923;07  CHAMBERÍ;07-03 TRAFALGAR;BRAVO MURILLO, CALLE, DE;4;CargayDescarga;Línea;3;15,40;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.7042486;40.4341995;BRAVO MURILLO, CALLE, DE, Nº 4
440468,0700000000;4475820,0400000000;42276;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;24;CargayDescarga;Línea;4;20,00;LABORABLES DE 9 A 20H. EXCEPTO CARGA Y DESCARGA ;-3.7018529;40.4308899;CARDENAL CISNEROS, CALLE, DEL, Nº 24
440490,7100000000;4475675,6300000000;38322;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;3;CargayDescarga;Línea;3;14,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7015725;40.4295906;CARDENAL CISNEROS, CALLE, DEL, Nº 3
440438,1500000000;4475974,4300000000;38322;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;42;CargayDescarga;Línea;4;22,40;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7022201;40.4322785;CARDENAL CISNEROS, CALLE, DEL, Nº 42
440418,8900000000;4476075,4100000000;43354;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;50;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 17 H. EXCEPTO CARGA Y DESCARGA;-3.7024566;40.4331868;CARDENAL CISNEROS, CALLE, DEL, Nº 50
440377,2800000000;4476276,7600000000;1;07  CHAMBERÍ;07-03 TRAFALGAR;CARDENAL CISNEROS, CALLE, DEL;72;CargayDescarga;Línea;2;9,50;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7029661;40.4349977;CARDENAL CISNEROS, CALLE, DEL, Nº 72
440679,6800000000;4476224,4300000000;38171;07  CHAMBERÍ;07-03 TRAFALGAR;CASTILLO, CALLE, DEL;28;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6993961;40.4345479;CASTILLO, CALLE, DEL, Nº 28
440844,8000000000;4475638,5600000000;43349;07  CHAMBERÍ;07-03 TRAFALGAR;COVARRUBIAS, CALLE, DE;12;CargayDescarga;Batería;3;15,00;LABORABLES DE 8 A 17 HORAS EXCEPTO CARGA Y DESCARGA;-3.6973949;40.4292819;COVARRUBIAS, CALLE, DE, Nº 12
440798,8600000000;4475783,9400000000;43349;07  CHAMBERÍ;07-03 TRAFALGAR;COVARRUBIAS, CALLE, DE;23;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 17 H. EXCEPTO CARGA Y DESCARGA;-3.69795;40.4305883;COVARRUBIAS, CALLE, DE, Nº 23
440765,6100000000;4475907,8700000000;43349;07  CHAMBERÍ;07-03 TRAFALGAR;COVARRUBIAS, CALLE, DE;37;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 17 HORAS EXCEPTO CARGA Y DESCARGA;-3.6983535;40.4317023;COVARRUBIAS, CALLE, DE, Nº 37
440564,0900000000;4475687,2800000000;40037;07  CHAMBERÍ;07-03 TRAFALGAR;EGUILAZ, CALLE, DE;13;CargayDescarga;Línea;3;18,20;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7007086;40.4297008;EGUILAZ, CALLE, DE, Nº 13
440643,0500000000;4475728,1600000000;38986;07  CHAMBERÍ;07-03 TRAFALGAR;FRANCISCO DE ROJAS, CALLE, DE;12;CargayDescarga;Línea;1;25,30;LABORABLES DE 8 A 14 H. Y DE 16,30A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6997816;40.4300747;FRANCISCO DE ROJAS, CALLE, DE, Nº 12
440398,4000000000;4475674,1700000000;40360;07  CHAMBERÍ;07-03 TRAFALGAR;FUENCARRAL, CALLE, DE;111;CargayDescarga;Línea;1;7,70;EXCEPTO CARGA Y DESCARGA LAB. DE 8,30 A 21 H  DOMINGOS Y FESTIVOS DE 9 A 16 H;-3.7026606;40.4295708;FUENCARRAL, CALLE, DE, Nº 111
440406,9800000000;4475695,4800000000;43689;07  CHAMBERÍ;07-03 TRAFALGAR;FUENCARRAL, CALLE, DE;116;CargayDescarga;Línea;5;26,80;EXCEPTO CARGA Y DESCARGA LAB. DE 8,30 A 21 H  DOMINGOS Y FESTIVOS DE 9 A 16 H;-3.7025614;40.4297634;FUENCARRAL, CALLE, DE, Nº 116
440369,6100000000;4475773,1300000000;42537;07  CHAMBERÍ;07-03 TRAFALGAR;FUENCARRAL, CALLE, DE;121;CargayDescarga;Línea;7;38,00;EXCEPTO CARGA Y DESCARGA DE 8.30 A 21 H. DOMINGOS Y FESTIVOS DE 9 A 16 H.;-3.7030092;40.4304602;FUENCARRAL, CALLE, DE, Nº 121
440379,1700000000;4475780,7200000000;39085;07  CHAMBERÍ;07-03 TRAFALGAR;FUENCARRAL, CALLE, DE;126;CargayDescarga;Línea;9;46,00;EXCEPTO CARGA Y DESCARGA DE 8.30 A 21 H. DOMINGOS Y FESTIVOS DE 9 A 16 H.;-3.7028973;40.4305293;FUENCARRAL, CALLE, DE, Nº 126
440356,7500000000;4475812,8100000000;40611;07  CHAMBERÍ;07-03 TRAFALGAR;FUENCARRAL, CALLE, DE;130;CargayDescarga;Línea;9;44,00;EXCEPTO CARGA Y DESCARGA DE 8.30 A 21 H. DOMINGOS Y FESTIVOS DE 9 A 16 H.;-3.7031646;40.4308168;FUENCARRAL, CALLE, DE, Nº 130
440315,2000000000;4475941,3100000000;40583;07  CHAMBERÍ;07-03 TRAFALGAR;FUENCARRAL, CALLE, DE;135;CargayDescarga;Línea;6;45,40;EXCEPTO CARGA Y DESCARGA LAB. DE 8,30 A 21 H DOMINGOS Y FESTIVOS DE 9 A 16 H;-3.7036665;40.4319714;FUENCARRAL, CALLE, DE, Nº 135
440337,2300000000;4475872,8500000000;40360;07  CHAMBERÍ;07-03 TRAFALGAR;FUENCARRAL, CALLE, DE;136;CargayDescarga;Línea;2;11,50;EXCEPTO CARGA Y DESCARGALAB. DE 8,30 A 21 H DOMINGOS Y FESTIVOS DE 9 A 16 H;-3.7034003;40.4313562;FUENCARRAL, CALLE, DE, Nº 136
440291,2100000000;4476015,5500000000;39085;07  CHAMBERÍ;07-03 TRAFALGAR;FUENCARRAL, CALLE, DE;145;CargayDescarga;Línea;14;70,00;EXCEPTO CARGA Y DESCARGA LAB. DE 8,30 A 21 H DOMINGOS Y FESTIVOS DE 9 A 16 H;-3.7039562;40.4326384;FUENCARRAL, CALLE, DE, Nº 145
440297,3100000000;4476519,9500000000;1;07  CHAMBERÍ;07-03 TRAFALGAR;GARCIA DE PAREDES, CALLE, DE;1;CargayDescarga;Línea;3;18,20;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7039317;40.4371827;GARCIA DE PAREDES, CALLE, DE, Nº 1
440512,5200000000;4476482,9900000000;39231;07  CHAMBERÍ;07-03 TRAFALGAR;GARCIA DE PAREDES, CALLE, DE;18;CargayDescarga;Línea;1;15,00;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.701391;40.4368652;GARCIA DE PAREDES, CALLE, DE, Nº 18
440648,9100000000;4476465,0700000000;43181;07  CHAMBERÍ;07-03 TRAFALGAR;GARCIA DE PAREDES, CALLE, DE;30;CargayDescarga;Línea;2;12,00;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6997813;40.4367135;GARCIA DE PAREDES, CALLE, DE, Nº 30
440346,7800000000;4476504,3900000000;1;07  CHAMBERÍ;07-03 TRAFALGAR;GARCIA DE PAREDES, CALLE, DE;8;CargayDescarga;Línea;4;20,70;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.703347;40.4370461;GARCIA DE PAREDES, CALLE, DE, Nº 8
440662,2400000000;4475861,6100000000;36894;07  CHAMBERÍ;07-03 TRAFALGAR;GARCILASO, CALLE, DE;1;CargayDescarga;Línea;1;7,80;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6995678;40.4312782;GARCILASO, CALLE, DE, Nº 1
440405,8400000000;4476410,5600000000;1;07  CHAMBERÍ;07-03 TRAFALGAR;GENERAL ALVAREZ DE CASTRO, CALLE, DEL;23;CargayDescarga;Línea;3;13,06;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7026419;40.4362051;GENERAL ALVAREZ DE CASTRO, CALLE, DEL, Nº 23
440306,2700000000;4475865,8400000000;43350;07  CHAMBERÍ;07-03 TRAFALGAR;JERONIMO DE LA QUINTANA, CALLE, DE;1;CargayDescarga;Línea;3;19,49;LABORABLES DE 8 A 17 HORAS EXCEPTO CARGA Y DESCARGA;-3.7037646;40.4312909;JERONIMO DE LA QUINTANA, CALLE, DE, Nº 1
440235,0000000000;4475872,5100000000;1;07  CHAMBERÍ;07-03 TRAFALGAR;JERONIMO DE LA QUINTANA, CALLE, DE;11;CargayDescarga;Línea;1;10,39;LABORABLES DE 8 A 12 H Y DE 14.30 A 16.30 H EXCEPTO CARGA Y DESCARGA;-3.7046054;40.4313458;JERONIMO DE LA QUINTANA, CALLE, DE, Nº 11
440447,8100000000;4475993,7000000000;43355;07  CHAMBERÍ;07-03 TRAFALGAR;JORDAN, CALLE, DEL;16;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 17 HORAS EXCEPTO CARGA Y DESCARGA ;-3.702108;40.4324528;JORDAN, CALLE, DEL, Nº 16
440338,9300000000;4475957,8800000000;43355;07  CHAMBERÍ;07-03 TRAFALGAR;JORDAN, CALLE, DEL;2;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 17 HORAS EXCEPTO CARGA Y DESCARGA;-3.7033883;40.4321223;JORDAN, CALLE, DEL, Nº 2
440379,0300000000;4476668,2700000000;39797;07  CHAMBERÍ;07-03 TRAFALGAR;JOSE ABASCAL, CALLE, DE;4;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7029822;40.4385247;JOSE ABASCAL, CALLE, DE, Nº 4
440702,8600000000;4475907,8800000000;38520;07  CHAMBERÍ;07-03 TRAFALGAR;JUAN DE AUSTRIA, CALLE, DE;1;CargayDescarga;Línea;3;12,00;lab. de 9 a 20 h excepto: CARGA Y DESCARGA;-3.6990933;40.4316979;JUAN DE AUSTRIA, CALLE, DE, Nº 1
440649,2900000000;4476084,9300000000;43425;07  CHAMBERÍ;07-03 TRAFALGAR;JUAN DE AUSTRIA, CALLE, DE;17;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 17 HORAS EXCEPTO CARGA Y DESCARGA;-3.6997413;40.4332891;JUAN DE AUSTRIA, CALLE, DE, Nº 17
440631,7600000000;4476142,3400000000;1;07  CHAMBERÍ;07-03 TRAFALGAR;JUAN DE AUSTRIA, CALLE, DE;25;CargayDescarga;Línea;2;12,00;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA.;-3.6999533;40.433805;JUAN DE AUSTRIA, CALLE, DE, Nº 25
440613,5200000000;4476202,1100000000;43353;07  CHAMBERÍ;07-03 TRAFALGAR;JUAN DE AUSTRIA, CALLE, DE;35;CargayDescarga;Línea;2;12,00;LABORABLES DE 8 A 17 HORAS EXCEPTO CARGA Y DESCARGA;-3.700174;40.4343421;JUAN DE AUSTRIA, CALLE, DE, Nº 35
440678,9500000000;4475987,2200000000;43353;07  CHAMBERÍ;07-03 TRAFALGAR;JUAN DE AUSTRIA, CALLE, DE;9;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 17 HORAS EXCEPTO CARGA Y DESCARGA;-3.6993825;40.432411;JUAN DE AUSTRIA, CALLE, DE, Nº 9
440681,9000000000;4475790,8400000000;42157;07  CHAMBERÍ;07-03 TRAFALGAR;MANUEL SILVELA, CALLE, DE;18;CargayDescarga;Línea;3;18,50;LABORABLES DE 8 A 17 HORAS, EXCEPTO CARGA Y DESCARGA;-3.6993294;40.4306421;MANUEL SILVELA, CALLE, DE, Nº 18
440752,0700000000;4475622,7100000000;43354;07  CHAMBERÍ;07-03 TRAFALGAR;MANUEL SILVELA, CALLE, DE;6;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A17 H. EXCEPTO CARGA Y DESCARGA;-3.6984865;40.4291325;MANUEL SILVELA, CALLE, DE, Nº 6
440231,2800000000;4475686,6600000000;37175;07  CHAMBERÍ;07-03 TRAFALGAR;MONTELEON, CALLE, DE;32;CargayDescarga;Línea;4;20,00;LABORABLES DE 8 A 14 H.  Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7046318;40.4296713;MONTELEON, CALLE, DE, Nº 32
