Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
445082.5300000000;4472408.5700000000;04/04/2006;14 MORATALAZ;145 FONTARRON;ENCOMIENDA DE PALACIOS, CALLE, DE LA;S/N;PMR;Batería;1;3,1;;-3.6471596110;40.4004752800
445785.5200000000;4472197.7200000000;12/02/2019;14 MORATALAZ;145 FONTARRON;ENCOMIENDA DE PALACIOS, CALLE, DE LA;S/N;PMR;Línea;1;6,4;;-3.6388579680;40.3986215890
445817.0000000000;4472183.5000000000;29/07/2025;14 MORATALAZ;145 FONTARRON;ENCOMIENDA DE PALACIOS, CALLE, DE LA;S/N;PMR;Línea;3;24;;-3.6384857750;40.3984955390
444732.8600000000;4472960.6200000000;04/04/2024;14 MORATALAZ;145 FONTARRON;ENCUENTRO, PLAZA, DEL;3;PMR;Línea;1;7,8;;-3.6513278220;40.4054253490
445006.6600000000;4472802.8600000000;08/08/2016;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;10;PMR;Batería;1;3,7;;-3.6480877460;40.4040216590
445220.3100000000;4472710.8500000000;23/06/2014;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;104;PMR;Batería;3;9,6;;-3.6455620900;40.4032073720
445283.9700000000;4472722.4800000000;31/01/2024;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;120;PMR;Batería;2;5,9;;-3.6448130050;40.4033164630
445331.7800000000;4472724.3400000000;15/01/2013;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;124;PMR;Batería;2;6;;-3.6442497300;40.4033360580
445371.0400000000;4472642.2000000000;16/05/2024;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;132;PMR;Batería;2;6,1;;-3.6437799620;40.4025987190
445468.6500000000;4472621.4600000000;08/10/2012;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;146;PMR;Batería;1;3,6;;-3.6426279730;40.4024181220
445049.4600000000;4472738.8400000000;18/10/2023;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;16;PMR;Línea;1;8;;-3.6475777560;40.4034479570
445535.7900000000;4472586.4100000000;24/01/2024;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;162;PMR;Batería;2;5,9;;-3.6418337970;40.4021064910
445550.2400000000;4472570.5200000000;20/12/2024;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;164;PMR;Batería;1;3,7;;-3.6416621380;40.4019645120
445727.7400000000;4472557.2900000000;04/01/2023;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;204;PMR;Línea;1;8;;-3.6395693530;40.4018575980
445731.4900000000;4472500.8200000000;12/08/2024;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;226;PMR;Batería;2;5,94;;-3.6395203650;40.4013487540
445735.0700000000;4472504.0700000000;12/08/2024;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;226;PMR;Batería;1;3,7;;-3.6394784820;40.4013778600
445805.0500000000;4472498.1200000000;12/08/2024;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;260;PMR;Batería;1;3,61;;-3.6386533080;40.4013292160
445784.2400000000;4472445.5400000000;20/02/2020;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;266;PMR;Línea;2;11,5;;-3.6388941220;40.4008537180
445921.7400000000;4472453.9100000000;05/12/2018;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;306;PMR;Batería;1;2,6;;-3.6372745420;40.4009387450
445854.8300000000;4472349.8900000000;25/03/2011;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;330;PMR;Batería;1;3,6;;-3.6380542230;40.3999969170
445048.0900000000;4472762.8100000000;24/01/2024;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;36;PMR;Línea;2;16;;-3.6475960330;40.4036643050
445150.0300000000;4472704.5300000000;13/12/2006;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;68;PMR;Batería;1;3,7;;-3.6463897850;40.4031456640
445135.4100000000;4472730.0600000000;13/09/2019;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;70;PMR;Batería;1;3,7;;-3.6465643080;40.4033746750
444823.2100000000;4472875.4000000000;19/04/2024;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;S/N;PMR;Batería;2;7,4;;-3.6502557030;40.4046629140
444790.3000000000;4472886.3900000000;30/01/2025;14 MORATALAZ;145 FONTARRON;HACIENDA DE PAVONES, CALLE, DE LA;S/N;PMR;Batería;1;3,7;;-3.6506445120;40.4047604880
444057.4900000000;4473162.5200000000;12/07/2024;14 MORATALAZ;145 FONTARRON;MORATALAZ, AVENIDA, DE;40;PMR;Línea;1;8;;-3.6593044830;40.4071987100
444207.5200000000;4473099.9900000000;02/12/1994;14 MORATALAZ;145 FONTARRON;MORATALAZ, AVENIDA, DE;42;PMR;Batería;4;13,2;DÍAS LABORABLES DE LUNES A VIERNESDE 09:00 A 20:00 H. EXCEPTO SUBIDA Y BAJADA DE MINUSVALIDOS;-3.6575308350;40.4066455190
445460.3800000000;4472534.2900000000;21/12/2023;14 MORATALAZ;145 FONTARRON;PICO DE LOS ARTILLEROS, CALLE, DEL;123;PMR;Línea;1;8;;-3.6427179850;40.4016320810
445415.2000000000;4472592.4500000000;29/10/2024;14 MORATALAZ;145 FONTARRON;PICO DE LOS ARTILLEROS, CALLE, DEL;160;PMR;Batería;1;3,7;;-3.6432553620;40.4021532440
445352.1300000000;4472549.3800000000;08/03/2023;14 MORATALAZ;145 FONTARRON;PICO DE LOS ARTILLEROS, CALLE, DEL;198;PMR;Batería;1;3,7;;-3.6439948790;40.4017615700
445355.7700000000;4472548.2400000000;11/02/2025;14 MORATALAZ;145 FONTARRON;PICO DE LOS ARTILLEROS, CALLE, DEL;198;PMR;Batería;1;3,7;;-3.6439518500;40.4017513140
445416.8300000000;4472517.5400000000;16/10/2023;14 MORATALAZ;145 FONTARRON;PICO DE LOS ARTILLEROS, CALLE, DEL;216;PMR;Batería;1;3,7;;-3.6432296940;40.4014788150
445578.0400000000;4471941.3600000000;14/01/2025;14 MORATALAZ;145 FONTARRON;TACONA, CALLE, DE LA;1;PMR;Línea;2;16;;-3.6412808350;40.3962987610
445672.5200000000;4472192.4600000000;30/07/2012;14 MORATALAZ;145 FONTARRON;TACONA, CALLE, DE LA;103;PMR;Batería;1;3,6;;-3.6401890640;40.3985664710
445562.1600000000;4472033.6600000000;25/03/2019;14 MORATALAZ;145 FONTARRON;TACONA, CALLE, DE LA;15;PMR;Línea;1;6,5;;-3.6414758130;40.3971286330
445626.3500000000;4472035.1300000000;18/03/2010;14 MORATALAZ;145 FONTARRON;TACONA, CALLE, DE LA;37;PMR;Batería;1;4,29;;-3.6407196230;40.3971466240
445561.7900000000;4472077.8700000000;30/07/2025;14 MORATALAZ;145 FONTARRON;TACONA, CALLE, DE LA;45;PMR;Batería;1;3,7;;-3.6414839490;40.3975275840
445642.4400000000;4472063.0400000000;10/07/2019;14 MORATALAZ;145 FONTARRON;TACONA, CALLE, DE LA;55;PMR;Batería;1;3,4;;-3.6405324380;40.3973991840
445634.6100000000;4472150.2400000000;08/03/2017;14 MORATALAZ;145 FONTARRON;TACONA, CALLE, DE LA;87 B;PMR;Batería;2;6,1;;-3.6406321320;40.3981836780
445681.5100000000;4472143.7300000000;30/07/2014;14 MORATALAZ;145 FONTARRON;TACONA, CALLE, DE LA;89;PMR;Batería;3;9,6;;-3.6400789410;40.3981279860
445653.8800000000;4472189.7400000000;15/10/2013;14 MORATALAZ;145 FONTARRON;TACONA, CALLE, DE LA;99;PMR;Batería;1;3,6;;-3.6404084490;40.3985414330
445139.1700000000;4472945.2100000000;16/07/2014;14 MORATALAZ;146 VINATEROS;(Sin Asignar);S/N;PMR;Batería;1;3,7;;-3.6465384680;40.4053132780
445099.6600000000;4473007.2000000000;03/04/2017;14 MORATALAZ;146 VINATEROS;(Sin Asignar);S/N;PMR;Batería;1;3;;-3.6470093820;40.4058686460
446017.0700000000;4472639.9500000000;29/04/2022;14 MORATALAZ;146 VINATEROS;(Sin Asignar);S/N;PMR;Batería;1;3,02;;-3.6361670720;40.4026201470
445553.0200000000;4473094.3200000000;23/01/2024;14 MORATALAZ;146 VINATEROS;(Sin Asignar);S/N;PMR;Batería;2;7,3;;-3.6416742280;40.4066838500
444927.2200000000;4472970.4100000000;03/07/2024;14 MORATALAZ;146 VINATEROS;(Sin Asignar);S/N;PMR;Batería;1;3,7;;-3.6490383400;40.4055261320
445566.5300000000;4473167.2300000000;24/03/2025;14 MORATALAZ;146 VINATEROS;(Sin Asignar);S/N;PMR;Línea;1;8;;-3.6415212480;40.4073412050
445556.2200000000;4473167.0500000000;24/03/2025;14 MORATALAZ;146 VINATEROS;(Sin Asignar);S/N;PMR;Batería;1;3,7;;-3.6416426580;40.4073391420
445172.5300000000;4472932.7800000000;25/04/2025;14 MORATALAZ;146 VINATEROS;(Sin Asignar);S/N;PMR;Batería;1;3,7;;-3.6461442150;40.4052033850
445256.7400000000;4473197.6100000000;11/09/2021;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;111;PMR;Línea;2;5,9;;-3.6451746560;40.4075949680
445275.3100000000;4473181.6900000000;29/09/2023;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;113;PMR;Batería;1;3,7;;-3.6449544110;40.4074520720
445223.1800000000;4473166.9900000000;24/10/2023;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;114;PMR;Línea;1;8;;-3.6455674190;40.4073161090
445309.5700000000;4473150.1600000000;20/12/2022;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;117;PMR;Línea;1;8;;-3.6445479550;40.4071709220
445281.3000000000;4473153.8300000000;11/06/2019;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;124;PMR;Batería;1;4,7;;-3.6448814160;40.4072019760
445393.9900000000;4473079.2800000000;24/11/2023;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;125;PMR;Batería;1;3,8;;-3.6435469980;40.4065376890
445190.8200000000;4473031.2900000000;27/10/2023;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;140;PMR;Línea;1;8;;-3.6459370910;40.4060923290
445244.9500000000;4473045.0000000000;27/10/2023;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;146;PMR;Línea;1;8;;-3.6453005350;40.4062193530
445491.7400000000;4473062.6700000000;17/01/2024;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;159 B;PMR;Línea;1;8;;-3.6423936910;40.4063944490
445324.5500000000;4473116.6500000000;23/10/2009;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;160;PMR;Batería;1;3,5;;-3.6443685620;40.4068701760
445535.1100000000;4472958.2700000000;23/10/2009;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;171;PMR;Batería;2;8,6;;-3.6418735600;40.4054565170
445429.6100000000;4472941.1900000000;19/12/2023;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;184;PMR;Batería;1;3,7;;-3.6431154460;40.4052960320
445423.1800000000;4472933.4000000000;19/12/2023;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;184;PMR;Batería;1;3,7;;-3.6431905610;40.4052256150
445465.2200000000;4472995.5500000000;23/10/2009;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;192;PMR;Batería;2;6,1;;-3.6427004530;40.4057882600
445466.0200000000;4472893.9300000000;05/12/2012;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;202;PMR;Batería;2;6,2;;-3.6426822900;40.4048724440
445490.7300000000;4472922.8300000000;26/02/2011;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;206;PMR;Batería;1;3,8;;-3.6423936340;40.4051342290
445103.7000000000;4473127.5300000000;09/10/2020;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;S/N;PMR;Batería;1;3,7;;-3.6469721390;40.4069533700
445090.4800000000;4473058.2900000000;25/04/2024;14 MORATALAZ;146 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;S/N;PMR;Batería;1;3,7;;-3.6471219680;40.4063287310
445385.7000000000;4472854.2000000000;24/10/2023;14 MORATALAZ;146 VINATEROS;CAÑADA, CALLE, DE LA;10;PMR;Batería;2;5,9;;-3.6436254360;40.4045090740
445326.6500000000;4472764.7800000000;04/06/2013;14 MORATALAZ;146 VINATEROS;CAÑADA, CALLE, DE LA;2;PMR;Batería;2;6,3;;-3.6443136150;40.4037000580
445293.0400000000;4472926.6100000000;18/06/2021;14 MORATALAZ;146 VINATEROS;CAÑADA, CALLE, DE LA;21;PMR;Batería;1;3,7;;-3.6447236240;40.4051558860
445379.1100000000;4472872.0700000000;19/03/2014;14 MORATALAZ;146 VINATEROS;CAÑADA, CALLE, DE LA;28;PMR;Batería;1;3,7;;-3.6437046180;40.4046703050
445292.9600000000;4472955.8300000000;20/02/2020;14 MORATALAZ;146 VINATEROS;CAÑADA, CALLE, DE LA;37;PMR;Batería;2;5,9;;-3.6447270620;40.4054191030
445368.0000000000;4473027.1100000000;16/10/2007;14 MORATALAZ;146 VINATEROS;CAÑADA, CALLE, DE LA;52;PMR;Batería;2;6,1;;-3.6438488890;40.4060656860
445320.9500000000;4472847.3300000000;24/01/2024;14 MORATALAZ;146 VINATEROS;CAÑADA, CALLE, DE LA;8;PMR;Batería;1;3,7;;-3.6443879280;40.4044432420
445304.0400000000;4472835.6400000000;19/12/2023;14 MORATALAZ;146 VINATEROS;CAÑADA, CALLE, DE LA;9;PMR;Batería;1;3,7;;-3.6445860570;40.4043370730
445411.2100000000;4472718.1100000000;25/04/2024;14 MORATALAZ;146 VINATEROS;CORREGIDOR CONDE DE MACEDA Y TABOADA, PLAZA, DEL;S/N;PMR;Línea;1;8;;-3.6433130590;40.4032849500
445366.1000000000;4473175.1500000000;13/08/2024;14 MORATALAZ;146 VINATEROS;CORREGIDOR JUAN DE BOBADILLA, CALLE, DEL;1;PMR;Batería;2;6,1;;-3.6438839540;40.4073996470
445479.5900000000;4473225.0800000000;25/10/2023;14 MORATALAZ;146 VINATEROS;CORREGIDOR JUAN DE BOBADILLA, CALLE, DEL;47;PMR;Batería;5;18,8;;-3.6425508530;40.4078567520
445590.8600000000;4473309.8600000000;28/10/2020;14 MORATALAZ;146 VINATEROS;CORREGIDOR JUAN DE BOBADILLA, CALLE, DEL;S/N;PMR;Batería;1;3,6;;-3.6412466870;40.4086280110
445568.6000000000;4473321.2300000000;29/04/2024;14 MORATALAZ;146 VINATEROS;CORREGIDOR JUAN DE BOBADILLA, CALLE, DEL;S/N;PMR;Batería;2;6;;-3.6415100180;40.4087288510
445496.9300000000;4472658.0300000000;10/10/2023;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;117;PMR;Línea;1;8;;-3.6422978920;40.4027497500
445656.8100000000;4472807.0700000000;26/10/2023;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;135;PMR;Batería;1;3,7;;-3.6404265550;40.4041022740
445730.4900000000;4472717.7900000000;14/12/2012;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;151;PMR;Batería;1;3,6;;-3.6395506740;40.4033035140
445711.2100000000;4472701.9900000000;18/05/2010;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;153;PMR;Batería;1;3,7;;-3.6397765340;40.4031591860
445752.2100000000;4472652.3200000000;09/02/2005;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;157;PMR;Batería;1;3,9;;-3.6392891760;40.4027149140
445786.7900000000;4472770.9400000000;24/02/2011;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;189;PMR;Batería;2;7,5;;-3.6388917160;40.4037852570
444970.6400000000;4472843.4800000000;08/08/2019;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;19;PMR;Batería;1;4,7;;-3.6485156880;40.4043852010
445839.1000000000;4472555.4700000000;27/04/2009;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;207;PMR;Línea;1;5,5;;-3.6382569930;40.4018482010
445857.8700000000;4472579.2500000000;24/06/2010;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;207;PMR;Batería;1;3,7;;-3.6380379510;40.4020633470
445854.0100000000;4472576.0600000000;11/07/2012;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;207;PMR;Batería;1;3,5;;-3.6380831000;40.4020344700
444993.0700000000;4472839.4100000000;14/11/2023;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;21;PMR;Batería;3;9,6;;-3.6482510380;40.4043502510
445089.0800000000;4472780.0800000000;23/05/2011;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;43;PMR;Batería;1;3,8;;-3.6471144620;40.4038222700
444874.2200000000;4472901.1700000000;10/05/2022;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;5;PMR;Batería;2;6,3;;-3.6496568480;40.4048988580
445120.7600000000;4472936.1400000000;11/07/2023;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;59;PMR;Batería;2;7,4;;-3.6467545870;40.4052297980
444893.5900000000;4472889.5000000000;12/08/2024;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;6 H;PMR;Batería;1;5,6;;-3.6494276650;40.4047945790
445176.0900000000;4472931.4500000000;17/10/2023;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;65;PMR;Batería;1;3,7;;-3.6461021600;40.4051914100
445127.1500000000;4472859.6600000000;16/05/2024;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;71;PMR;Batería;1;3,7;;-3.6466727690;40.4045417900
445131.2800000000;4472806.5800000000;03/11/2023;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;85;PMR;Línea;1;8;;-3.6466194270;40.4040634850
445715.7500000000;4472850.0000000000;19/12/2024;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;S/N;PMR;Línea;1;8;;-3.6397356250;40.4044928020
445724.9500000000;4472850.0600000000;19/12/2024;14 MORATALAZ;146 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;S/N;PMR;Línea;1;8;;-3.6396272220;40.4044945790
446055.9400000000;4472684.2100000000;09/08/2024;14 MORATALAZ;146 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;108;PMR;Batería;1;3,7;;-3.6357128310;40.4030215610
445826.8000000000;4472921.8200000000;19/10/2024;14 MORATALAZ;146 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;18;PMR;Línea;1;8;;-3.6384332350;40.4051478080
445834.0000000000;4472911.8700000000;24/04/2025;14 MORATALAZ;146 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;18;PMR;Línea;2;16;;-3.6383475200;40.4050582540
445753.9400000000;4472936.0800000000;19/12/2024;14 MORATALAZ;146 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;4;PMR;Batería;1;3,7;;-3.6392929580;40.4052710510
445878.7700000000;4472818.3700000000;08/06/2007;14 MORATALAZ;146 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;76;PMR;Línea;1;3,6;;-3.6378119770;40.4042184700
445885.4300000000;4472824.0200000000;04/08/2017;14 MORATALAZ;146 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;76;PMR;Batería;1;3,1;;-3.6377338250;40.4042703800
445839.0200000000;4472785.5600000000;29/11/2010;14 MORATALAZ;146 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;80;PMR;Batería;1;3,5;;-3.6382776190;40.4039205320
445988.5500000000;4472706.5200000000;01/10/2021;14 MORATALAZ;146 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;96;PMR;Batería;3;9,6;;-3.6365087840;40.4032182010
444960.3200000000;4472957.7400000000;14/11/2023;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;112;PMR;Batería;1;3,7;;-3.6486471810;40.4054145200
444965.9100000000;4472971.5400000000;27/05/2024;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;112;PMR;Batería;1;3,7;;-3.6485825520;40.4055391380
445021.8200000000;4472994.8400000000;07/05/2008;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;136;PMR;Batería;2;6;;-3.6479256560;40.4057526790
445055.8800000000;4473030.9000000000;25/01/2024;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;146;PMR;Batería;1;3,7;;-3.6475273930;40.4060792650
445293.7600000000;4473268.8700000000;08/08/2019;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;168;PMR;Batería;1;3,7;;-3.6447444790;40.4082386860
445322.4900000000;4473283.8600000000;28/10/2022;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;172;PMR;Batería;1;3,7;;-3.6444072370;40.4083755660
445430.7400000000;4473340.4400000000;14/01/2025;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;182;PMR;Batería;2;7,1;;-3.6431363590;40.4088927170
445484.4600000000;4473368.6800000000;09/02/2005;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;188;PMR;Batería;1;3,9;;-3.6425056470;40.4091508920
445532.4500000000;4473393.8600000000;11/09/2019;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;194;PMR;Batería;1;3,7;;-3.6419423150;40.4093804190
444826.7400000000;4473022.4500000000;06/11/2023;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;66;PMR;Batería;1;3,7;;-3.6502269410;40.4059885090
444863.8200000000;4473041.6600000000;06/03/2025;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;70;PMR;Batería;2;5,9;;-3.6497915500;40.4061638910
444953.0300000000;4473025.9100000000;14/11/2023;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;84;PMR;Línea;1;8;;-3.6487389120;40.4060275270
444994.9700000000;4473097.8500000000;27/11/2023;14 MORATALAZ;146 VINATEROS;MORATALAZ, AVENIDA, DE;94;PMR;Batería;1;3,7;;-3.6482510380;40.4066781780
445692.0400000000;4472994.1900000000;29/01/2024;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;102;PMR;Batería;2;5,9;;-3.6400274330;40.4057903230
445627.2000000000;4472997.1100000000;07/11/2018;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;106;PMR;Línea;2;11;;-3.6407918160;40.4058125530
445587.9400000000;4473039.8600000000;14/07/2025;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;118;PMR;Batería;1;4,2;;-3.6412580890;40.4061953470
445453.9300000000;4472763.4300000000;21/12/2023;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;152;PMR;Línea;1;8;;-3.6428135540;40.4036958180
445641.6700000000;4473346.2200000000;07/10/2023;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;26;PMR;Batería;1;3,7;;-3.6406510400;40.4089583210
445663.3700000000;4473302.1800000000;27/03/2008;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;28;PMR;Batería;1;3,2;;-3.6403916050;40.4085630370
445699.5600000000;4472976.0500000000;10/10/2023;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;31;PMR;Batería;2;5,9;;-3.6399373060;40.4056280040
445627.0700000000;4472949.6400000000;21/10/2008;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;33;PMR;Línea;2;6,1;;-3.6407891800;40.4053854130
445615.4500000000;4473259.9000000000;19/10/2023;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;36;PMR;Línea;1;8;;-3.6409527020;40.4081793850
445636.9600000000;4473266.2900000000;08/02/2005;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;46;PMR;Batería;1;5,1;;-3.6406996840;40.4082382280
445655.5300000000;4473228.9000000000;05/06/2012;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;54;PMR;Batería;1;3,7;;-3.6404777200;40.4079029330
445628.4200000000;4473133.8700000000;29/04/2013;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;80;PMR;Batería;3;8,3;;-3.6407890080;40.4070445270
445669.8100000000;4473083.5600000000;26/03/2018;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;92;PMR;Batería;1;3,5;;-3.6402969520;40.4065940110
445658.0700000000;4473068.7800000000;08/02/2005;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;94;PMR;Batería;1;3,7;;-3.6404340610;40.4064604540
445741.6100000000;4472925.3500000000;28/03/2025;14 MORATALAZ;146 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;S/N;PMR;Batería;1;3,67;;-3.6394373430;40.4051733620
444633.6900000000;4475780.7000000000;25/04/2025;15 CIUDAD LINEAL;151 VENTAS;ALAVA, CALLE, DE;2;PMR;Línea;1;10;;-3.6527420540;40.4308232500
444776.7300000000;4475811.4000000000;29/05/2025;15 CIUDAD LINEAL;151 VENTAS;ALAVA, CALLE, DE;9;PMR;Batería;1;3,7;;-3.6510584170;40.4311091560
444869.2100000000;4475997.0300000000;19/11/2021;15 CIUDAD LINEAL;151 VENTAS;ALCALA, CALLE, DE;298;PMR;Línea;1;6,4;;-3.6499841790;40.4327876360
444643.2400000000;4475502.0200000000;13/08/2008;15 CIUDAD LINEAL;151 VENTAS;ALTAMIRA, CALLE, DE;6;PMR;Línea;1;5,6;;-3.6526052310;40.4283134650
444306.7500000000;4475808.1100000000;02/06/2022;15 CIUDAD LINEAL;151 VENTAS;ANGEL GONZALEZ TEJEDOR, CALLE, DE;16;PMR;Línea;1;6,2;;-3.6565986320;40.4310483080
444046.7300000000;4475746.9200000000;07/10/2009;15 CIUDAD LINEAL;151 VENTAS;ANTONIO PIRALA, CALLE, DE;Fte 5;PMR;Línea;1;5,5;;-3.6596585140;40.4304802200
